label,text
1,modI jI akele hI bole the aura Aja unake sAta karoDoM bola rahe hai
1,"tujhe bhI to apanA mAnA tUne kyA kiyA dhokhA milA mujhe   suno kadara karanA sIkho unakI kisI kI  jo tere lie atA hai varanA duniyA sochatI hai ye pahale aisA na thA aba kyoM hai aisA para  lauTa kara mai do gunA raphtAra se AUMgA  aura Cho.Do janAba kona kitanA sahI hai  mujhe mata batAo  suno AMkha baMda karake saba dekha rahA hai , usase koI nahI bachA hai  aura satya kA kathana satya huA hai bahuta samaya bitAnA pa.Da tA hai sahI banane ke lie"
0,raMDI se bAta chala rahI hai
0,abe kutte rAjanIti Cho.Da de
0,tu bahota burI tarahase hAregA bhI aura maregA bhI iMtajAra karoM
0,chAya vAlA to chora hai le kara bhAga gayA hogA🤷
0,terI chU*** kI garmI ghorA yA gadahA hI utAra sakatI haiM manusaya kI basa kI bAta nahIM ||
0,buDhApe meM haDDI bhI nahIM ju.DatI
0,sudhara jA naI to ye bhI nikAla de phira vIDiyo pe jyAdA lAika AeMge
0,ApakI chU.......ta ke jesa
1,""" 💚 bhulane 💔 kA to 💜 savAla 💕 hI paidA 🌼 nahIM hotA, 💞 maiMne nahIM mere 💟 dila ne 👆chunA 💓 hai tumhe !! ""Good night💖💖💖💖💖💖  tere saMga yArA - lucky"
1,kiyA bAta hai
1,kitanA pyArA mahabUba hai merA jo pAsa bulAtA hai lekina maiM jA nahIM sakatA aura grAuMDa meM chakkara lagAne ke sivA aura kuCha irAdA banA nahIM sakatA aba kI bhartI meM batA dUMgA aura tumhAre pAsa Ane kA TikaTa kaTA lUMgA jaya hiMda
1,"basa kuCha hI dina bache hai isa sAla ke jAne ko,😒 usane aba taka nahIM bulAyA mujhe chAya pilAne ko|😵🥺"
0,koI isa kA rAta bhara kI reTa batAo sAlI ko bohota garmI hai
0,phAsI honI chAhie kutte ke bIja ko
0,bhosa.DI kA balavA
0,akhilesha yAdava mAdharachoda yAdava mAdharachoda
1,supara behatarIna gIta bhAI 👍👍🌹🌹🌹🌹🌹 suparahiTa 💠💠💠 lAjavAba 💟💟🌴🌴💟💟🌴🌴💟💟🌴🌴💟💟🌸🌸💜💜🌸🌸💜💜🌸🌸💜💜
1,seksI dika rahI ho
0,Randi kI asalI pahachAna
0,🐖 suara kI paidAisha hai kAMgresI
1,"skUla abhI baMda haiM , rAiTa"
0,kuCha loga bola rahe haiM ki peTrola DIjala mahaMgA ho rahA hai beshaka aura mahaMgA honA chAhie pahale ke shAdiyoM meM sAikila se kAma chala jAtA thA aba to sAle loga binA moTarasAikila ke shAdI kareMge hI nahIM to batAie kyA hogA tela kA dAma nahIM ba.DhegA
0,10 rupae kI pepsI ayyara bhAI seksI 😅😂
1,ApakA naMbara chAhie
1,😍🔥milate rahie julate rahie milate-julate rahie__________ Apase hI mauja hai Apase  hai mastI 🤓😆😜
0,jisa hindu kA khUna nA khaulA khUna nahI vo pAnI hai  jo shrI rAma ke kAma nA Aye vo bekAra javAnI hai   jaya shrI rAma🚩
0,isako  mauta se baढ़kara sajA milI chAhie
0,aba hamArI kayu Aye aba to tuma sa kA se majA le rahI hogI✍💔💔👏
0,modI jI yogI jI ko samajhA rahe hai ki tuma TeMshana mata lo...mai jahAM para Aja hUM kala tuma rahogeM
1,aura hAme tuma bahuta paMsada ho yAra ❤
0,yA lavaDA jI chI gAMDa chATA mIDiyA vayalono
1,🌅 guDa maॉrniMga jI🌅🌅🌅🌅🌅🌅🌅🌅☕☕☕☕☕☕☕☕☕☕☕☕☕☕🌼🌼🌼🌼🌼🌼🌼🌼🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹
0,dono meM se kama se kama  5 liTara dUdha nikalegA maiDama jI
1,"jiMdagI kI hakIkata ko basa hamane itanA hI jAnA hai, darda meM akele haiM aura khushiyoM meM sArA jamAnA hai"
0,bhAbhI jI AI hama ko mAra dete haiM banArasa
1,bahuta  achChA  dIdI
0,la.Dake ko khAte haiM kutte ka**** la.Dake ko khAte
0,khAnA nahIM khAtI kyA bahuta dubalI patalI ho
1,abhI bahuta ChoTe ho Apa bachche mummy Papa manA nahIM karate aisI vIDiyo banAne ke lie pa.DhAI para dhyAna do abhI ApakI age nahI hai ye galata hai beTA  sharma karo please
0,sAlo chIna vAlo ne TaTTI khA lI kyA bImArI phira A rahI
0,upaTachoMge ho... tyAchI koNa kA asenA to tp sAThI vhiDio banavato... kashAlA phAlatu kameMTa karatA... AvaDalaM tara lAIka karA nAya tara soDuna dyAve...
1,aisA taba kiyA jAtA hai jaba vishleShaNa meM dUriyAM vastuyoM kI tulanA meM kAphI ba.De hote hai| isalie grahoM ko eka kaNa mAna kara unake kakShIya gati ko mApA jA sakatA hai|
0,Apake bhAI kI rahane vAlI hai
1,"koI bAta nahIM, mobAila chalAnA nahIM ChoDeMge|  mobAila ke binA jiMdagI kahA hai|"
1,jo bhoMkatI hai iMDiyA me sukUna AzAdI nahI hai A.NkheM phA.Da ke dekha lo kyA hAlAta hai  vahA.N   ke aba socha lo iMDiyA jaisI mauja kahI nahIM pAogI jo khAtI ho yahA.N kI gAtI ho pAkistAna kI 🤔🤔🚩🚩⚔️🔱🚩🚩
0,terI gAMDa sirpha kutte mAra sakate haiM iMsAna nahIM mAra sakate raMDI burachodI ChinAra Age kA Cheda baMda ho jAe 😡😡😡😡😠😠😠😠😠😠😡😡😠😠😬😬😬😬
1,merI Ĵααท 👸 se ↣#paMgA ⚔ aura bharI ↹ mahaphIla 👨‍👨‍👦‍👦 me ⇛ #daMgA ❌ mata karanA...* *_varanA ↳ #chorAhe🗼 pe ➥naMgA 👨 aura ➣ #asthiyo🔱 ko ↪ gaMgA Me #bahA 🏊 dUMgA✔  tere saMga yArA - S.R
0,"bevakUpha isa se to achChA hai, mAM bApa kI sevA kara kutte jaisI shakla mata banA"
0,itane ba.De ba.De ise ba.DA ne maiM bahuta mehanata karanI pa.DI hogI khubasUrata bhI jabaradasta gore gore bUbsa
1,sabake najara meM mujhe gira kara tu kyA panA chahatA hai
1,"Kitna Jalte 🔥 Ho aap bhAI bahana kA eka hI dharma hai jama ke la.DAI isme koi saq nhi hai inse khub larti hu mai.. 😀 jo mazA apanI bahana ke sAtha AtA hai, vo mazA duniyA ke kisI rishte meM nahIM🤗 jaise gAya ko apanI sIMga bharI nahIM lagatI, vaise hI bahana bhAI ko kisI bAta kA burA nahIM lagatA 😀😀tension na lo varsha Sis ko Bol dungi aapka bhi naam likh de 😀😀"
1,Apa apanA naMbara de dIjie plIja
0,dikhAne ke lie Ae the kyA marane vAlI bAta kara rahI ho to mara jAo
0,"bhAratIya krikeTa TIma kI jItane kI ummIda karanA galata bAta hai ye agara jIta jAte haiM to rAma bharose nahIM to Aja taka TIma hArI nahIM aba kyA ho gayA inako, oha bhI 10 vikiTa se hAranA isa se adhika sharma kI bAta aura kuCha nahIM ho sakatI, inako apane desha pe nAza nahIM hai, kyA kamI rahI inako lakjArI lAipha hai inakI kyA paisoM kI kamI pa.DI kyA inako, bhArata ke shera chAro chIta Dhera, desha kA nAma agara uchchA nahIM kara sakate to oha koI bhI iMsAna ho yA khilA.DI DUba kara jAnA chAhie inako agara isameM maiMne kuCha galata kahA ho to mAphI chAhatA hUM jaya hinda jaya bhArata jaya hinda rAShTra"
0,chamache aba sira se paira taka jalane lagegI
0,rAhula kI ammA bAra DAMsara thI aura ye bhArata kA mujare vAlA hai
0,chalA jA Bh××××××di ke ke chalA jA nahI to janatA ne mAranA sTArTa kara diyA to tU A bhI na bola pAyegA🤣🤣🤣
0,tumheM sharma nahIM AtI hAya
0,isake pIChe kA pIChe kA kyA majA liyA vaha tumako mAlUma nahIM hai chalo tumhArI mAM kA bhosa.DA
1,ghaMTA bhArata baMda
1,Aja hameM chAMda kI bahuta yAda A rahI hai
0,gAM.Da phaTa gaI hogI🤣🤣🤣🤣🤣🤣
1,pAraMparika kapaDe madhye apratima saundarya 👌
1,do ghUTa se sIdhe kokokolA pe 😅😅🤣🤣😜😜💥💥A gae Apa to
1,itarAte tujhe kuCha nahIM bhAI hai to hai hI nahIM tU
0,mAdharachoda chaurAhe pe kha.DA kara ke mAranA chAhie aise dariMde  AdamI ko 😡😡
1,kauna sA banda? kaisA banda? aise pharjI rAjanItika AMdolanakAriyoM ke kahane para maiM to apane sharTa ke baTana taka na banda karU.N😠
1,guDa maॉrniMga sisTara💐🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹❤🙏😊
0,gho.DI banA ke rakhUMgA
0,24 sAla ke lauMDe ko paka.Da aura piChavA.De meM apane tela lagA kara usako Upara cha.DhA le suhAgarAta jitanA AnaMda AegA tujhe ba**** AdamI yahI saba rahegA la.DakiyoM se pUChane ke lie
0,ghusa lene kI sikAyata karege hama to jo hamArA kAma ho jAtA hai phira yaha bhI nahI hogA yogI jI chakkara kaTavA dege hame Apake aphasara ophisa ke aba ghusa dekara kAma to ho hI jAtA hai TAIma para
0,isa nashe.DI ko to jela meM sa.Dane do
0,"kAlA pAnI kI sajA huI thI sAvarakara jI ko, 2 bAra umra kaida huI thI unako 🙏🙏 namana hai unako, itanA batA de ambeDakara ne kyA kiyA 😂 AjAdI ke lie kisI bhI AMdolana tathA, satyAgraha meM nahI dikhA"
1,hara hAlata meM samhAlA hai mere kAnhA ne mujhe bahuta nAza hai kAnhA kI bahana hone para mujhe🤗  jaya jaya shrI rAdhe 😊 jaya navala kishorI😊
1,sabakuCha ThIka hai para ye bhAShA pallai nA pa~NI|
0,"abe sAle pApA kI ijjata kara,😡😡😡😡"
0,terI chuta aura bhI aChI hogI
1,cheharA kyA dekhate ho dila me utara kara dekho nA😊😊
0,hAtI chale bajAra kutte bhuke hajAra
0,👊🏻phaTe noTa aura ghaTiyA posTa donoM chala jAte haiM...  basharte vo kisI ladki 👰 ke hoM....!!!☝🏻😝😝 😝 😝
0,punama jI mujhe rAja kA liMga seDa karoM
1,guDa maॉrniMga meDama jI🌹🌺🌹🌺🌹🌺🌹🌺🌹🌺🌹🌺🌹🌺🌹🌺🌷🌺🌷🌺🌷🌺🌷🌺🌷🌷🌺labalI labalI meDama jI🙏🙏🙏
1,Aja kala share chat kA ye hAla hai kI eka la.DakI dUsarI la.DakI se pUChatI hai  🧏👉👰 bahana tuma la.DakI hI ho nA 🤣🤣🤣 😹
1,vAva ye kisane gAyA
0,lAsTa meM kA lau.DA hai
0,egjAma ke AkhirI dina akShaya ..sAlA aisI nakala kie ki  apuna ko koI phela nahIM kara sakatA.. aura rijalTa vAle dina he⚘ bhagavAna maiMne nakala kI thI basa akala lagAnA bhUla gayA🤔🤔 dhyAna rakhanA prabhu
1,Apa sabhI ko mAtA rAnI ke nauve navarAtra evaM durgA navamI kI hArdika shubhakAmanAeM   🌷Good morning🌷
0,bhArata sarakAra meM bahuta sAre maMtrI jI ena yU se pa.Dhe hue hI haiM sharma nahIM AtI hai aise logoM ko karanA jaise logoM ke bayAna kA samarthana karate hue yaha loga korTa ke chakkara meM apane desha ke khilApha hI bola sakate haiM aise logoM se bachanA hI hogA
0,o bhAI ai chala kyA rahA hai yAra matalaba inake pAsa sharma nahIM hai saba lAika phAlo meM baicha khAI 😡😡😡👉🥻🥻🥻👈 lo
1,Apake stana bahuta suMdara lagate haiM
0,yaha bhI utAra do abhI bhI
1,maiM tumheM aba patA karatA hUM
0,ekadama DarAvanI chu.Dela laga rahI hai kuCha to sharma kara le video banAne chalI hai 😂😂😂😂🌅
1,shubha prabhAta prakAshana tithi anusAra
1,yaha mohabbata ke hAdase aksara diloM ko to.Da diyA karate haiM Apa maMjila kI bAteM karate ho loga to rAste meM sAtha Cho.Da diyA karate haiM💔💔😒🙏
1,guDa maॉrniMga bAta to sahI kahI hai loga paise kI vajaha se rishte to.Da dete haiM
0,lagatA nahIM Apa chu.Daila jaisI dikhatI hogI
0,2 bachche hote hue bhI ye kAma sharma AnI chAhie aisI orata ko
0,❁✤rAma✤❁✤mere✤❁✤laNDa✤❁ ✤kA✤❁✤bAla✤❁✤hai✤❁✤rAma✤kI✤❁✤gAMDa✤❁✤mAra✤❁✤mAra✤❁✤kara✤❁✤maiMne✤❁✤rAma✤❁✤kI✤❁✤sItA✤❁✤ko✤❁✤choda✤❁✤DAlA✤❁✤sItA✤❁✤kI✤❁✤chuta✤❁✤se✤❁✤jo✤❁ma✤2✤❁✤bachche✤❁✤nikale✤❁✤the✤❁✤ve✤❁✤mere✤❁✤sItA✤❁✤rahatI✤❁✤hai✤❁✤aura✤❁✤hiMdI✤❁✤rahegI✤❁✤sItA✤❁✤kI✤❁✤vchuta✤❁✤meM✤❁✤maMdira✤❁✤meM✤❁✤le✤❁✤jAkara✤❁ ✤chodatA✤❁✤hUM✤❁
0,besharama aurata mu bhI nahIM terA achChA sA terA aika naMbara bAra vAlI lagatI hai tu murkha 🐴🐴🐴👈
1,supara verI verI guDa dosta
1,ise kahate haiM sachchA pyAra jIne mArane kA vAdA sAdI ke bakta lie ba.De nibhA gae
0,madarase ho yA maMdira rAma rahIma e Ara rahamAna alI agara koI bhI harAmakhora desha kI bahana beTI kI ora AMkha uThAe sAloM kI AMkha nikAla lenI chAhie eka bhAratIya hone ke nAte Apa logoM se nivedana hai ki kisI bhI bahana beTI ke balAtkArI ko ijjata dene kI vajaha hai jUtoM kI mAlA ke sAtha sAtha sarakAra se bhI savAla karanA chAhie jaya hiMda jaya bhArata
0,are bhAI kona hai ye sAlA 😮😮
0,are mAdarachoda tU vIDiyo mata banAyA kara terI shakla achChI nahIM lagatI hai
0,aurateM naMgI hokara Aye kyA resToreMTa me
0,bhosa.DI ke kitanA jhUTha bola rahA hai maiMne bhI sachchA pyAra kiyA mujhe to Cho.Dakara chalI gaI vaha kisI aura ke sAtha aura tU bolanA hai bhosa.DI ke ki sachchA pyAra karane vAloM ke sachchA pyAra karane vAloM ke sachchA pyAra karane vAloM ko brekaapa TAima chalA jA bhosa.DI ke
1,so saॉrI byUTIphula dIdI Apa bahuta kyUTa na nAchate ho
1,saba Cho.Da kara jA rahA hai kyA merA bAbU bhI mere ko Cho.Da kara chalajAyagA| phira merA kyA hogA bAbU| 😭😭😭😭😭😭😭😭😭😭
1,paMcharaputra j~nAna dene  jarUra AeMge
1,apane mujhe kaise dunDa liyA 🌹🌹🙏🙏🙏
1,aisI nA bAzAra jAyA karo koronA ho jAegI 😂mAska 😷 lagAkara aura achChe se kapa.DA pahana kara jAyA karo ....
1,bIjepI kA asalI matalaba kisI ko jAnanA hai to vo mere grupa kA nAma cheka kare merI AIDI meM jA kara🤷🤷🤷
0,mAMdara choda dupaTTA DAla letI
1,dila dila ko diyA karate haiM auroM ko nahIM pyAra eka se kiyA karate haiM hajAroM se nahIM
0,davAkhAnA baMda karA DaॉkTara dArU piUna DivaTI karatAta kA
0,kevala Apane bAta sacha nahIM kahI Apane bhI kahI aura isake alAvA kaI logo ne kahI to aMdhabhak‍ta bha.Daka gae modI ke
0,R kyA tumane to shrIdevI bhI phela kara dI
1,"abhI merA hAtha darda kara rahA bAlike,,, bAtachIta karanI ho to 𝕚𝕓 kara denA,, nahIM to kala AtA hUM yahI pe 😊😊😊😊😊"
1,"auroM kI tareha vo baka baka nahIM karatI akhiyoM se bahuta kuCha kaha jAtI hai jaba bhI yAda A jAe usakI kabhI, hame jAnate haiM dila ko kaise samajhate hai,  💖💖💖💖💖💖"
0,sUaroM kI olAda maveshI halAlI jehAdI kabA.DI kaTuA hai
1,Zooming tho.DA slo hotA to achChA rahatA..  lekina vIDiyo bahuta achChA banAnA h😎😎😎😎😎
0,Abe tere jeseM paMchaputra jo Thehare Una deshadrohI yo ke nAma lete sharama AtI he tujhe
1,"koI pharka nahIM pa.DatA ki ,Apa kitane amIra haiM ? aura darjanoM gA.DiyA.N Apake pAsa haiM ? kyoMki…ghara ke bAtharUma taka Apako chala ke hI jAnA pa.DegA… isalie saMbhala ke chalie … zindagI kA saphara ChoTA hai , ha.Nsate ha.Nsate kATiye , AnaMda AegA ||,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳"
1,verI guDa kahAM ke rahane vAle ho
1,tuma saba yAra hara chIja Cho.Da diyA karo lekina ummIda karanA aura muskurAnA kabhI mata Cho.DA karo  isase jiMdagI kA jIne kA sahArA milatA hai
1,bhaiMsa bhI dUdha nahIM detI
0,are tuma to mArane ke bAda bhI jalate ho itihAsa kyA bAdaloM gae  jiMdA bhI jalate ho
1,Jai shrI gaNesha
0,cha** dikhA de jyAdA lAika AeMge
1,kyA sahI hai aura kyA galata| aba ye phaisalA to bhagavAna hI kara  pAyegA| kyoMki iMsAna ke hAtha se saba nikala chukA hai jamAnata ke bAda
1,shubha rAtri jI.....
1,"😀😀😀😀😀😀😀😀😀 : *bArahavI ke bAda B.A karanA utanA hI jarUrI hai,* *jitanA marane ke bAda terahavIM karanA|* : *hotA kuCha nahIM, basa AtmA ko shAMti mila jAtI hai|* : 😄😄😄😄😄 : *dosta kI shAdI meM itanA nAgina DAnsa kiyA ki dosta kA bApa bhI pUCha baiThA,* *""beTA shAdI hone degA yA nAgamaNI lekara hI mAnegA.* : 😤😂😂 : *ThaNDa meM sabase ba.DI samasyA.* : *AdhI rAta to yahI sochane meM nikala jAtI hai ki,,,* : *kambala lambA kidhara se hai aura chau.DA kidhara se..* : 😁😁😆😆😂😂  : *rUma lekara rahane vAle  la.Dake taba taka  bartana nahIM dhote* : *jaba taka ka.DhAI meM chAya banAne kI  naubata nA A jAye.* : 😜😜 :  *jaba ghara meM poMChA lagA ho to sAlA aise nikalanA pa.DatA hai.* : *jaise pAkistAniyoM ne bArUda biChA diyA ho|* : 😂😂😂 : *jisa dina sochatA hU.N, ki zindagI meM bahuta ba.De ba.De kAma karane haiM.* : *sAlA usI dina gharavAle gehU.N pisavAne bheja dete haiM.* : 😂😂😂  : *iMsAna ke pAsa dimAga honA chAhiye...* : *khopa.DI to bhUto ke pAsa bhI hotI hai !!* : 😜😜😜  : *ye to achChA hai ki borDa parIkShA kA koI exit poll nahI AtA,* : *nahIM to gharavAle 3-4 dina pahale se hI ""piTAI"" shurU kara dete...!* : 😂😅😁"
1,ApakA ye bayAna bilakula galata hai 99% kesa pharjI hai
1,majAka banA kara rakha diyA hai
1,"mushkila isa duniyA meM kuCha bhI nahIM, phira bhI loga apane irAde to.Da dete hai, agara sachche dila se ho chAhata kuCha pAne kI, to rAste ke patthara bhI apanI jagaha Cho.Da dete hai !!    ❣️❣️❣️❣️❣️❣️"
0,raMDI se kama nahIM lagatI ho
1,"100,koTI,choruna,gharI basA leta,tekAya"
0,"iMDiyana ArmI kashmIra kI aisI ThaMDa meM, jahAM para hameshA barpha kI bArisha hotI hai, usa barpha meM hamAre ArmI 24 ghaMTA DyUTI karate haiM, ,, hamAre iMDiyana ArmI ko mauta se Dara nahIM lagatA unheM ThaMDa se Dara nahIM lagatA hai,    lekina hamAre nareMdra modI ko apane hI desha meM Dara lagatA hai🤔 jise bhArata meM Dara lagatA hai vaha pAkistAna chalA jAe aba modI ko kyA karanA chAhie😀😃🤔 hamAre kisAna jo ThaMDa meM garmI meM barasAta meM 1 sAla taka roDa para AMdolana karate rahe, use Dara nahIM lagA lekina 20 minaTa nareMdra modI kI jAna kyA laga gayA use Dara laga gayA , kAyara , Darapoka , bujadila , nareMdra modI,"
0,abe dA.DI to mu.Da vAle jhATu
1,uThanA pa.DatA hai yAra pAnI bhI le kara AtA hUM  kuMvA se
0,isakI vajaha se nahIM maicha isaliehAra rahe haiM kyoMki sattA meM koI panautI baiThAyA hai para isa TAima nAma usa panautI kA nahIM lUMgA karanA kuCha logoM ke piChavA.De meM Aga laga jAegI😀😀😁😂😂😃😃😄😄😅😅😆😆😉😉😍😍
1,siTa b ko dekara bachchA buDDhI aurata ke goda meM rakha deMge
1,ThIka hai isameM kauna sI ba.DI bAta hai
1,sundaratA  dekhane  ke lie  hai chune  ke lie  nhi
0,agara bata tamIjI aChIlagatIhai to kapaDe utAro ora  gAo mai ghumo kona rokatA hai👌👍
1,para tU bhI apanI karatI hai gusse meM
1,hamAre kaॉmeMTa meM ApakA naMbara bheja denA
0,"khola do Aja sItA kI chu ta ko isa raM,DI khAne meM"
0,hA aura kabhI kabhI Chana se gA.DI nikAla ke Age jAke bhanna se roDa pe ChitarA bhI jAte hai 😂😂sakala dekhane kA saukha nahI hai inako ba.De Aye sakala dekhane wale.
0,"jo bache kapaDe he vo bhI nikAla de takI ora ilke ora phaॉloarsavara baDha jAyege , phAlatU besharama orata  ,"
1,"kisI bhI vyakti se bAta karane ke lie hama usase sabase pahale Hello jarUra kahate haiM yaha sabase jyAdA bolA jAne vAlA shabda hai aura kAphI prasiddha shabda hai| jaba bhI hama kisI vyakti se milate haiM to Hello shabda kA prayoga karate haiM Hello shabda kA prayoga hama kisI bhI vyakti ke sAtha, kisI bhI vyakti ko pukArane meM yA kisI bhI paristhiti meM kara sakate haiM|"
1,"""hamArA koI kyA ‪burA‬ karegA janAba... hama ghara se mA.N kI ‪‎duA‬ aura pApA kI ‪‎pistaula‬ sAtha lekara nikalate hai !!"" jaya jaya shrI rAma 🚩🙏🏻🚩🙏🏻🚩"
1,Are to hukkA pI rahI ho achChA jI 😁😁
1,1🙏 jagannAtha ke pairoM ke pAsa itanA hI fasAnA hai merA he prabhu aisA kabhI kahIM nahIM kareM koI pyAra karatA hai to usako pyAra mila jAe lekina jiMdagI gujAra denA bahuta dukha kI bAta hai jaya jagannAtha
1,"*🌷Nice line*🌷 ✍🏻.... *""kShamA ""una phUloM ke samAna haiM jo kuchale jAne ke bAda bhI ""khushabU ""denA baMda nahIM karate* ......✍🏻       🙏🏻🌹🌹🌹🌹🙏🏻              *hameshA khusha*                 *rahanA  chAhie,*                     *kyoMki*                *pareshAna hone se*               *kala kI mushkila*                 *dUra nahIM hotI*                    *balki....*               *Aja kA sukUna*                *bhI chalA jAtA*                      *hai !!*  🙏🥀🌹 *shubha prabhAta* 🌹🥀🙏........  OP"
0,"""eka kaMjUsa apane bachche ko piTa rahA thA😋 pa.DosI ne pUChA- kyoM pITa rahe ho😈  kaMjUsa-isako bolA eka sIDhI Cho.Dakara chaढ़, chappala kama ghisegI😛  nAlAyaka 2 sIढ़I Cho.Dakara chaढ़A, pAjAmA phA.Da diyA😂😛😝😝"
1,bAhara kuhA hai
1,"jiMdagI meM hara gama ko Cho.Da denA, KushI ko nahIM, hara mushkila ko kho denA, kAmayAbI ko nahIM, agara zindagI meM kuCha khonA pa.De to hameM kho denA, para apanI hasI ko nahIM…❣️❣️❣️❣️❣️"
0,tUne kitane thappa.Da khAe haiM
0,isameM maiM gussA hone vAlI bAta nahIM hai iMsAna nahIM hai kuttA hai
1,yaha chIja to kisI kisI ke pAsa hotI hai kitanA majA AegA
1,vahAM jAne ke lie jigara chAhie paidala chalanA pa.DatA hai bolane se kuCha nahIM bahuta mehanata karate haiM maiM de dUMgA Apako khAne ke lie jAkara batAo
0,Sale chUtiyA hai tU bos dk
0,TIchara :  shAyarI aura Sex meM kyA aMtara hai Me :  eka meM Wah Wah Wah hotA hai aura eka meM Aah Aah Aah hotA hai
1,supara supara hiTa na
1,"mohabbata kI havA jisma kI davA bana gayI, dUrI ApakI merI chAhata kI sajA bana gayI, kaise bhUlU.N Apako eka pala ke lie, ApakI yAda hamAre jIne kI vajaha bana gayI|"
0,la.DakiyoM sharma karo sharma 🥰🥰😂😂
1,AI bAbA jaya bhIma 🙏🙏😊
0,kapa.De nahIM hai to mere se le jA
1,kutte ne baMdara ke bachche ko mAra DAlA to sArI vAnarasenAne mITIMga bulAi aura usame khUna kA badalA khUna saba kahane lage to mukhiyA vAnara ne kahA.N aba dina ho yA rAta basa kutto ko chuna chunakara mAranA hai taba se ye TaporI geMga ke bIcha me geMgavora jArI hai....
0,tumhArI mAM kI chut
0,agara maukA dogI to kalI se phUla hama hI tumhe banAeMge aura ApakI sugaMdha aura rasa ko apanA banAeMge
0,kisAnoM ke bheSha me khAlistAniyoM ke ejeMTa haiM pAkistAna samarthaka haiM aura Tikaita jaise bikAUmAla yUM hI  bikate raheMge
1,Apa bahuta achChe the bhAI
0,moTI kamInI tere aMga aMga meM kI.DA nikalegA
1,"gokula ko jyoM mila gae kAnhA,dInoM ko jyoM nAtha mile  bhArata  mA.N  ke  sambala  banakara, Aja  kAro.DoM hAtha mile siMhAsana  para  tumako  pAkara  shAyada  sabako lagatA jaise lAla  bahAdura, aTala  bihArI, hamako  dono  sAtha mile ...  jaya modI🚩🙏"
1,tuma ammA se bolA denA bachche logoM rAmaphala ke jhA.Da khelate haiM ammA tho.DI sI ChaTavA denA bola denA
0,bakare kI gardana kaTa rahI thI  usa kI jagaha kisI aura kI kaTa gaI | jAna to saba meM barAbara hai| phira kyU dila dahala rahA hai|
